1000
1020
990
1260
1500
1610
1210
1390
1150
""
1140
1470
2220
1020
1050
1050
1040
1040
1190
1050
1090
1090
1140
1060
1190
1120
1230
1510
1040
1230
1510
1120
1040
1290
1290
1340
1240
1390
1600
1840
1840
2030
1080
